Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num.1,Pct.1,Num.2,Pct.2,Status,Name,Birthday,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Rt,Yds.1,Y/Rt,TD.1,Fmb,FL,FF,FR,Yds.2,TD.2,Att,Y/A,Pts,TD.3,Int,PD,Yds.3,TD.4,Sfty,Ret,Y/R.1,Yds.4,2PM,Cmp,Att.1,Cmp%,Rate,Y/A.1,AY/A,Yds.5,TD.5,Yds.6,TD.6,Sk.1,Int.1,Yds.7,TD.7,XPM,XPA,XP%,FGM,FGA,FG%,Pnt,Y/P,Blck
88.0,2020.0,2020-10-29,8.0,8.0,26.087,ATL,@,CAR,W 25-17,*,"","","","","","",36,51%,0,0%,0,0%,"",Todd Gurley,1994-08-03,0,0,46,"",1,0.0%,"","",0,"",0,0,0,0,0,0,1,18,2.56,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
89.0,2020.0,2020-11-08,9.0,9.0,26.097,ATL,"",DEN,W 34-27,*,"","","","","","",44,62%,0,0%,0,0%,"",Todd Gurley,1994-08-03,2,2,53,1.00,1,100.0%,1.00,"",2,"",0,0,0,0,0,0,1,19,2.79,6,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
90.0,2020.0,2020-11-22,10.0,11.0,26.111,ATL,@,NOR,L 9-24,*,"","","","","","",23,37%,0,0%,0,0%,"",Todd Gurley,1994-08-03,2,1,26,3.00,0,50.0%,1.50,"",3,"",0,0,0,0,0,0,0,8,3.25,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
92.0,2020.0,2020-12-06,12.0,13.0,26.125,ATL,"",NOR,L 16-21,*,"","","","","","",22,33%,0,0%,0,0%,"",Todd Gurley,1994-08-03,1,1,16,4.00,0,100.0%,4.00,"",4,"",0,0,0,0,0,0,0,8,2.00,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
93.0,2020.0,2020-12-13,13.0,14.0,26.132,ATL,@,LAC,L 17-20,*,"","","","","","",19,33%,0,0%,0,0%,"",Todd Gurley,1994-08-03,3,2,19,6.00,0,66.7%,4.00,"",12,"",0,0,0,0,0,0,0,6,3.17,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
94.0,2020.0,2020-12-20,14.0,15.0,26.139,ATL,"",TAM,L 27-31,*,"","","","","","",16,25%,0,0%,0,0%,"",Todd Gurley,1994-08-03,2,2,-1,7.50,0,100.0%,7.50,"",15,"",0,0,0,0,0,0,0,1,-1.00,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
95.0,2020.0,2020-12-27,15.0,16.0,26.146,ATL,@,KAN,L 14-17,*,"","","","","","",27,40%,0,0%,0,0%,"",Todd Gurley,1994-08-03,3,3,16,11.33,0,100.0%,11.33,"",34,"",0,0,0,0,0,0,0,4,4.00,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
96.0,2020.0,2021-01-03,16.0,17.0,26.153,ATL,@,TAM,L 27-44,*,"","","","","","",28,39%,0,0%,0,0%,"",Todd Gurley,1994-08-03,2,1,18,17.00,0,50.0%,8.50,"",17,"",0,0,0,0,1,0,0,9,2.00,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2.0,2002.0,2002-12-29,16.0,17.0,24.239,PIT,"",BAL,W 34-31,"",0.0,"","","","","","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
3.0,2004.0,2004-09-12,1.0,1.0,26.131,PIT,"",OAK,W 24-21,"",0.0,1,2,3,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
4.0,2004.0,2004-09-19,2.0,2.0,26.138,PIT,@,BAL,L 13-30,"",0.0,3,0,3,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
5.0,2004.0,2004-09-26,3.0,3.0,26.145,PIT,@,MIA,W 13-3,"",0.0,"","","","","","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
6.0,2004.0,2004-10-03,4.0,4.0,26.152,PIT,"",CIN,W 28-17,"",0.0,1,1,2,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
7.0,2004.0,2004-10-10,5.0,5.0,26.159,PIT,"",CLE,W 34-23,"",0.0,1,1,2,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
8.0,2004.0,2004-10-17,6.0,6.0,26.166,PIT,@,DAL,W 24-20,"",0.0,1,0,1,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
9.0,2004.0,2004-10-31,7.0,8.0,26.18,PIT,"",NWE,W 34-20,"",0.0,1,0,1,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
10.0,2004.0,2004-11-07,8.0,9.0,26.187,PIT,"",PHI,W 27-3,"",0.0,0,1,1,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
11.0,2004.0,2004-11-14,9.0,10.0,26.194,PIT,@,CLE,W 24-10,*,1.0,6,0,6,2,"","","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
12.0,2004.0,2004-11-21,10.0,11.0,26.201,PIT,@,CIN,W 19-14,"",0.0,2,1,3,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
13.0,2004.0,2004-11-28,11.0,12.0,26.208,PIT,"",WAS,W 16-7,"",0.0,5,1,6,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
14.0,2004.0,2004-12-05,12.0,13.0,26.215,PIT,@,JAX,W 17-16,"",0.0,3,2,5,2,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
15.0,2004.0,2004-12-12,13.0,14.0,26.222,PIT,"",NYJ,W 17-6,"",0.0,5,2,7,2,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
16.0,2004.0,2004-12-18,14.0,15.0,26.228,PIT,@,NYG,W 33-30,*,0.0,3,0,3,1,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",1,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
17.0,2004.0,2004-12-26,15.0,16.0,26.236,PIT,"",BAL,W 20-7,*,0.0,6,0,6,1,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",2,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
18.0,2004.0,2005-01-02,16.0,17.0,26.243,PIT,@,BUF,W 29-24,*,0.0,1,0,1,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,1,"",1,"","",6,"","",0,18,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
19.0,2005.0,2005-09-11,1.0,1.0,27.13,PIT,"",TEN,W 34-7,"",0.0,2,1,3,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
20.0,2005.0,2005-09-18,2.0,2.0,27.137,PIT,@,HOU,W 27-7,"",1.0,4,0,4,1,"","","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
21.0,2005.0,2005-09-25,3.0,3.0,27.144,PIT,"",NWE,L 20-23,"",1.0,2,0,2,1,"","","","","","","","",James Harrison,1978-05-04,"","",-2,"",0,"","",1,0,-2.00,0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
22.0,2005.0,2005-10-10,4.0,5.0,27.159,PIT,@,SDG,W 24-22,*,0.0,4,1,5,3,"","","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,25,0,"","",0,0,1,1,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
23.0,2005.0,2005-10-16,5.0,6.0,27.165,PIT,"",JAX,L 17-23,*,1.0,6,1,7,1,"","","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,1,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
24.0,2005.0,2005-10-23,6.0,7.0,27.172,PIT,@,CIN,W 27-13,*,0.0,2,2,4,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",1,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
25.0,2005.0,2005-10-31,7.0,8.0,27.18,PIT,"",BAL,W 20-19,"",0.0,3,0,3,1,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
26.0,2005.0,2005-11-06,8.0,9.0,27.186,PIT,@,GNB,W 20-10,"",0.0,2,0,2,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,1,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
27.0,2005.0,2005-11-13,9.0,10.0,27.193,PIT,"",CLE,W 34-21,"",0.0,2,3,5,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
28.0,2005.0,2005-11-20,10.0,11.0,27.2,PIT,@,BAL,L 13-16,"",0.0,3,1,4,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
29.0,2005.0,2005-11-28,11.0,12.0,27.208,PIT,@,IND,L 7-26,"",0.0,4,0,4,1,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
30.0,2005.0,2005-12-04,12.0,13.0,27.214,PIT,"",CIN,L 31-38,"",0.0,0,0,0,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
31.0,2005.0,2005-12-11,13.0,14.0,27.221,PIT,"",CHI,W 21-9,"",0.0,0,2,2,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
32.0,2005.0,2005-12-18,14.0,15.0,27.228,PIT,@,MIN,W 18-3,"",0.0,1,0,1,1,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
33.0,2005.0,2005-12-24,15.0,16.0,27.234,PIT,@,CLE,W 41-0,"",0.0,5,0,5,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
34.0,2005.0,2006-01-01,16.0,17.0,27.242,PIT,"",DET,W 35-21,"",0.0,3,3,6,0,"","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
35.0,2006.0,2006-09-07,1.0,1.0,28.126,PIT,"",MIA,W 28-17,"",0.0,2,0,2,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
36.0,2006.0,2006-09-18,2.0,2.0,28.137,PIT,@,JAX,L 0-9,"",0.0,2,1,3,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
37.0,2006.0,2006-09-24,3.0,3.0,28.143,PIT,"",CIN,L 20-28,"",0.0,1,0,1,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
38.0,2006.0,2006-10-08,4.0,5.0,28.157,PIT,@,SDG,L 13-23,"",0.0,"","","","","","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
44.0,2006.0,2006-11-19,10.0,11.0,28.199,PIT,@,CLE,W 24-20,"",0.0,"","","","","","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
45.0,2006.0,2006-11-26,11.0,12.0,28.206,PIT,@,BAL,L 0-27,"",0.0,"","","","","","","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"","",0,"",0,"","",0,"","","",0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
46.0,2006.0,2006-12-03,12.0,13.0,28.213,PIT,"",TAM,W 20-3,"",0.0,2,2,4,0,1,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
47.0,2006.0,2006-12-07,13.0,14.0,28.217,PIT,"",CLE,W 27-7,"",0.0,3,0,3,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
48.0,2006.0,2006-12-17,14.0,15.0,28.227,PIT,@,CAR,W 37-3,"",0.0,0,1,1,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
49.0,2006.0,2006-12-24,15.0,16.0,28.234,PIT,"",BAL,L 7-31,"",0.0,0,2,2,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
50.0,2006.0,2006-12-31,16.0,17.0,28.241,PIT,@,CIN,W 23-17,*,0.0,4,0,4,1,1,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
51.0,2007.0,2007-09-09,1.0,1.0,29.128,PIT,@,CLE,W 34-7,*,0.5,6,1,7,0,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
52.0,2007.0,2007-09-16,2.0,2.0,29.135,PIT,"",BUF,W 26-3,*,1.0,3,0,3,1,2,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
53.0,2007.0,2007-09-23,3.0,3.0,29.142,PIT,"",SFO,W 37-16,*,0.0,5,2,7,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
54.0,2007.0,2007-09-30,4.0,4.0,29.149,PIT,@,ARI,L 14-21,*,0.5,3,1,4,0,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,1,0,0,"","",0,0,0,1,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
55.0,2007.0,2007-10-07,5.0,5.0,29.156,PIT,"",SEA,W 21-0,*,0.0,5,2,7,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
56.0,2007.0,2007-10-21,6.0,7.0,29.17,PIT,@,DEN,L 28-31,*,1.0,9,0,9,0,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
57.0,2007.0,2007-10-28,7.0,8.0,29.177,PIT,@,CIN,W 24-13,*,0.0,3,2,5,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",1,1,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
58.0,2007.0,2007-11-05,8.0,9.0,29.185,PIT,"",BAL,W 38-7,*,3.5,9,1,10,3,6,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",3,1,20,0,"","",0,0,1,1,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
59.0,2007.0,2007-11-11,9.0,10.0,29.191,PIT,"",CLE,W 31-28,*,0.0,5,0,5,0,1,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",2,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
60.0,2007.0,2007-11-18,10.0,11.0,29.198,PIT,@,NYJ,L 16-19,*,1.0,6,4,10,2,2,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
61.0,2007.0,2007-11-26,11.0,12.0,29.206,PIT,"",MIA,W 3-0,*,1.0,2,0,2,1,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
62.0,2007.0,2007-12-02,12.0,13.0,29.212,PIT,"",CIN,W 24-10,*,0.0,3,3,6,0,1,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
63.0,2007.0,2007-12-09,13.0,14.0,29.219,PIT,@,NWE,L 13-34,*,0.0,3,3,6,1,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
64.0,2007.0,2007-12-16,14.0,15.0,29.226,PIT,"",JAX,L 22-29,*,0.0,6,2,8,1,1,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
65.0,2007.0,2007-12-20,15.0,16.0,29.23,PIT,@,STL,W 41-24,*,0.0,2,0,2,0,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
66.0,2007.0,2007-12-30,16.0,17.0,29.24,PIT,@,BAL,L 21-27,*,0.0,6,1,7,3,0,"","","","","","","",James Harrison,1978-05-04,"","","","","","","","","","","",0,"",0,0,"",0,"","",0,"","",0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","",""
67.0,2008.0,2008-09-07,1.0,1.0,30.126,PIT,"",HOU,W 38-17,*,3.0,7,2,9,3,2,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
68.0,2008.0,2008-09-14,2.0,2.0,30.133,PIT,@,CLE,W 10-6,*,0.0,4,0,4,1,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
69.0,2008.0,2008-09-21,3.0,3.0,30.14,PIT,@,PHI,L 6-15,*,0.0,2,1,3,0,0,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
70.0,2008.0,2008-09-29,4.0,4.0,30.148,PIT,"",BAL,W 23-20,*,2.5,6,5,11,2,3,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
71.0,2008.0,2008-10-05,5.0,5.0,30.154,PIT,@,JAX,W 26-21,*,1.0,3,1,4,1,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,1,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
72.0,2008.0,2008-10-19,6.0,7.0,30.168,PIT,@,CIN,W 38-10,*,2.0,3,2,5,2,3,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,1,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
73.0,2008.0,2008-10-26,7.0,8.0,30.175,PIT,"",NYG,L 14-21,*,0.0,2,2,4,0,0,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,1,"",0,0,0,0,"","",0,0,0,0,-18,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
74.0,2008.0,2008-11-03,8.0,9.0,30.183,PIT,@,WAS,W 23-6,*,1.5,7,4,11,1,4,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
75.0,2008.0,2008-11-09,9.0,10.0,30.189,PIT,"",IND,L 20-24,*,1.0,9,3,12,3,2,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
76.0,2008.0,2008-11-16,10.0,11.0,30.196,PIT,"",SDG,W 11-10,*,1.0,2,2,4,1,0,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,33,0,"","",2,0,1,1,0,0,1,0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
77.0,2008.0,2008-11-20,11.0,12.0,30.2,PIT,"",CIN,W 27-10,*,0.0,2,1,3,0,0,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
78.0,2008.0,2008-11-30,12.0,13.0,30.21,PIT,@,NWE,W 33-10,*,2.0,7,3,10,0,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",2,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
79.0,2008.0,2008-12-07,13.0,14.0,30.217,PIT,"",DAL,W 20-13,*,1.0,6,3,9,1,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
80.0,2008.0,2008-12-14,14.0,15.0,30.224,PIT,@,BAL,W 13-9,*,0.0,3,2,5,0,0,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
81.0,2008.0,2008-12-21,15.0,16.0,30.231,PIT,@,TEN,L 14-31,*,1.0,4,3,7,1,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",0,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
83.0,2009.0,2009-09-10,1.0,1.0,31.129,PIT,"",TEN,W 13-10,*,0.0,4,1,5,1,1,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
84.0,2009.0,2009-09-20,2.0,2.0,31.139,PIT,@,CHI,L 14-17,*,0.0,6,0,6,0,0,"","","","","","","",James Harrison,1978-05-04,"","",0,"",0,"","",0,0,"",0,0,"",1,0,0,0,"","",0,0,0,0,0,0,"",0,"","","","","","","","","","","","","","","","","","","","","","","","","",""
